date,MKT_RF,SMB,HML,WML
2019-01-31,0.07137661157346056,-0.0009605409042854037,0.05706382427735246,-0.06687776812216378
2019-02-28,-0.01939198614689988,-0.004449491348916726,-0.008363614503117994,0.014387751988232682
2019-03-29,-0.051427116090534346,-0.05121314059769055,-0.027478239553690016,-0.04747509619188328
2019-04-30,-0.022132836994139125,-0.010225377771744067,0.018918117786700515,-0.03394530818237064
2019-05-31,0.06490813791356032,-0.006745201376960953,0.007198147197948492,0.03434760629963817
2019-06-28,-0.05590958495268305,0.009361382217790759,0.018389992682410792,-0.062415425660738995
2019-07-31,-0.030992284169182427,-0.003052792948914182,0.011506062062013312,-0.002101019827672689
2019-08-30,-0.022006337895843373,0.009320808144214838,0.009825441294864463,0.030916455012463408
2019-09-30,-0.04830354430629378,0.04802270867911594,-0.05642436872519257,0.06050257229083896
2019-10-31,-0.04529473023302487,-0.013897422959010296,-0.017331192770485688,-0.01820777984502102
2019-11-29,-0.06031485888686463,-0.012729168476975404,-0.013529097702680203,-0.019948011884908565
2019-12-31,-0.012753433591152493,-0.037274959429077444,-0.006743001462177939,0.06235863321295216
2020-01-31,-0.007970897428303824,0.001740185997752433,-0.009554965876906355,0.0125017500661685
2020-02-28,-0.022714216939148765,0.031304389474088305,0.014558925327255348,-0.019157711255243567
2020-03-31,-0.06641640275354385,-0.05053211047577109,0.01982471024337654,-0.02326817515673226
2020-04-30,0.0644001176085198,-0.017975709010581625,-0.02868594594903227,-0.03255714127480368
2020-05-29,-0.05180854731274722,0.003078215075117556,0.022230523390250983,-0.01583242617570431
2020-06-30,0.020511517041029194,0.027503086505733118,0.019401507882677988,0.038624632272922066
2020-07-31,-0.04036449669034938,0.013486107170805957,0.016041561849070064,0.039977741172436076
2020-08-31,0.03807425900336875,0.011763908845463918,-0.03670104566483074,-0.0299285291201963
2020-09-30,0.0510124559825224,-0.004729383579127027,0.015336304408091982,0.006806647171914545
2020-10-30,-0.03149261139824448,0.016456227710561454,0.005312671747015564,-0.008652433916678422
2020-11-30,-0.07856720783637067,0.03242911650600383,0.02990464210598763,0.029305108652049272
2020-12-31,0.039310429361282345,-0.04926975329647609,0.052961990268436496,0.0030795355720112123
2021-01-29,0.09241102460211359,0.023856062025054012,0.047465900796639336,0.017093769516993765
2021-02-26,0.026706254295159527,-0.0009627941760013965,0.006154036822717986,0.0011714883909600873
2021-03-31,0.015224498966587311,-0.013899665926435429,0.002947508631678424,-0.07018519838305556
2021-04-30,0.04488922743245851,-0.07129227357637945,0.020694551952261317,-0.004929696614924424
2021-05-31,0.042427468069865804,-0.039410539709628975,-0.028221118695744334,-0.03997885077626162
2021-06-30,-0.029304497519245465,0.05294176976741752,-0.03761912796493441,0.023405538380573365
2021-07-30,-0.021661808981349145,-0.01865645597390663,-0.010230856576699962,-0.015603317584506785
2021-08-31,0.035500559752515995,-0.03054306313759246,0.03717592958400677,-0.01891092794415766
2021-09-30,0.0015193993633868296,-0.011692778684307773,-0.00627159235190921,0.0008606647579580636
2021-10-29,0.06724725181385985,-0.020354416655757795,0.045072265362664184,0.02377409415732265
2021-11-30,-0.023695396620794125,0.005730758978567462,-0.07506716072638006,0.0017948243184280213
2021-12-31,0.041777446259081655,0.04750921034739834,-0.04144177995005365,0.06010343789729489
2022-01-31,0.023418709161615252,-0.01559847852556641,-0.0004632845199595767,0.06907532297511171
2022-02-28,0.0023103096330664543,0.006628701516556134,0.027869447157544518,0.07268723058004643
2022-03-31,0.06091598473255732,-0.032417114237207056,0.0010505532358374074,0.006936247952008869
2022-04-29,0.038603218979034334,0.04760499326619596,0.00032172315418761265,-0.045346150314695736
2022-05-31,-0.03722352190219468,0.0076713032724233,-0.0004087618671985765,0.038680746936897124
2022-06-30,0.03680984061889313,-0.03045457369871859,-0.046361136563230085,-0.004353627659657817
2022-07-29,0.06987457841723896,0.02912918660403927,0.03542592848431588,0.004644610459119592
2022-08-31,0.0021299889956919327,0.0379996294574784,-0.016117412155446396,0.02605957506594372
2022-09-30,-0.0031895132673237982,0.006843690902229064,0.033506914402004685,-0.04664190135753862
2022-10-31,-0.02213412164395861,-0.047181909026223275,0.0010253442970542064,0.052393835777674126
2022-11-30,0.007387825144609205,0.055555064405494244,0.032908490845214286,0.04160779455616358
2022-12-30,0.03887903087238095,0.011303675618795785,0.012611223467371854,0.022218402973854613
2023-01-31,-0.02879507348104364,0.0371136289208436,1.3114264369216023e-05,0.0376239299623537
2023-02-28,-0.0525860902331758,-0.01452679615351427,0.00933532611792367,0.02857997583148287
2023-03-31,-0.008908745994186684,-0.009958717742017013,-0.038243373055124125,0.012259152304071076
2023-04-28,-0.05408762403964375,0.005313593278716961,0.0031688211607889803,-0.004625454107304389
2023-05-31,0.03154482985771842,0.0354020503410764,0.051049129019139675,-0.02182465544419226
2023-06-30,-0.011201039649721047,0.00628970084501484,0.03962941979168403,0.010491587234085662
2023-07-31,-0.0709930830047863,-0.035705014376010445,-0.02458066031554602,0.017854642117349794
2023-08-31,-0.007687338163232946,0.009859675903500231,0.01715920383746185,0.04350695560900124
2023-09-29,-0.0006676743607340711,0.05088602583532301,0.00994343677293108,0.017348483637802878
2023-10-31,0.02821110260118726,0.00397418847388494,0.025881271843287427,-0.022406578990868637
2023-11-30,0.001458640558060535,0.005881565713294477,0.005636280794621935,-0.0529529036601166
2023-12-29,0.09209269055779137,-0.03587631228351459,-0.0035381118076428,-0.00828004905735514
