date,STK01,STK02,STK03,STK04,STK05,STK06,STK07,STK08,STK09,STK10,STK11,STK12,STK13,STK14,STK15,STK16,STK17,STK18,STK19,STK20,STK21,STK22,STK23,STK24,STK25,STK26,STK27,STK28,STK29,STK30,STK31,STK32,STK33,STK34,STK35,STK36,STK37,STK38,STK39,STK40,STK41,STK42,STK43,STK44,STK45,STK46,STK47,STK48,STK49,STK50
2014-11-28,115688627.1092376,116903607.66454162,91879179.80832908,137688143.67507616,85107726.32040456,77263376.91761644,157888065.25294957,186782774.4809208,138267204.65987682,102334247.86316027,255650791.0788435,172769064.1819206,167940688.80881077,132203110.33493456,96388801.83784883,78835692.59806709,106061541.50637528,68832468.66562515,90929179.87780738,106796133.06589155,92027070.3086679,121328140.21649772,94698321.02928536,98641162.4903457,71039355.73707074,5400211434.064225,6279185805.609672,5144007256.960262,4698092133.378652,3487887511.6897483,4013429746.1943536,2805688080.8897324,7010924709.28624,3092878463.5169024,8811271880.43658,4505479076.866931,6142393764.016903,6953584885.897201,4028136387.9035807,5872023397.079459,5426163702.026509,6061507088.463719,4380136635.133311,3182313410.2304273,4510095581.579078,6123324088.944032,3983592457.055126,7570417903.195409,4615021474.296491,6203420037.992352
2014-12-31,115248984.29720673,116349977.2422452,86232273.6791176,136694673.7867674,77725164.20478347,77509657.81390987,144170056.60445943,189913182.7726678,134311703.7246169,98686001.67221993,262467577.07524118,176269088.94501552,156492321.29297927,131705769.53564726,91272382.55101961,77528536.80591552,102027201.49195385,69285658.00906016,90562171.30890572,99774337.28381303,93898190.86635552,123419914.38668072,89682562.52902023,96651074.69287995,70053878.54917361,5453992810.334114,6292561307.390889,5141589111.047984,4407919605.964783,3587019012.284016,3888013610.539378,2923653011.7498384,6789559969.487721,3012880013.752796,8916117268.027002,4614625989.61312,6035754189.308202,7219591039.532454,3937975697.1643043,5909262284.252702,5332902502.297516,5871373114.113157,4383282759.022927,3072937951.5266027,4793359801.083121,6652576822.100069,3992220067.284971,7383937309.98195,4643463132.846347,6185101499.35296
2015-01-30,118780126.84228346,115206745.51554112,90274175.95395899,137934848.22144976,79056034.86705907,75832206.35468996,154737489.49992475,181236732.09931198,123488694.04406977,102427139.55419861,277806139.5470057,180362326.2546651,163844240.7453972,123969349.30404754,93915755.72463547,77204238.92430298,98491707.79617135,65249262.80633286,89933710.52294448,100708429.15198931,103726113.27339956,131665353.53050332,90642191.54181105,95452896.67828012,71275596.72440933,5785242671.492898,6974771897.965179,5387005743.457688,4888967516.422235,3916814899.552175,4197922607.399892,3045135017.101248,7766744739.496459,3312714631.8804274,9969726903.699036,4698628338.053031,6889859089.745215,7615616018.061003,4497907509.744436,6233894218.975736,6128034669.707157,6137645050.599187,4610347198.468697,3188424103.072426,5627533689.269385,7432901954.853951,4341692280.626863,8239290419.760982,5345975092.0083475,6432355406.312356
2015-02-27,114971765.9339419,105557816.8014178,89071196.60725045,135078940.9579221,76352924.55466127,73565699.70244019,145203997.61799625,179271006.079501,114944000.41618767,99972423.43063997,266388207.6296179,174722274.20998853,151016802.30527207,119856380.94725452,91481780.984679,73301370.37608378,91637049.87932275,64525346.493835896,89979147.40685739,92823801.00909865,98318235.37874228,130044311.27744564,84842558.17273618,90431172.87847151,64663147.08086054,5468513798.414583,6377508987.008016,5230427108.190512,4825657666.795804,3809356995.482727,4119980630.9516397,3049177926.716844,6984772840.002913,3063922057.0387583,9354241139.180653,4430131314.373906,6517024710.571979,7232383238.392666,3880681370.976293,6036487914.690403,6040340500.765093,5594851994.381351,4715067689.157228,3099129784.3457456,5228955547.2299,7253171983.785753,3955102167.0996027,7861009299.36193,5215240284.817698,6140821871.1137085
2015-03-31,119238314.32449529,97848059.62808567,85823759.04176003,130653653.84032518,72283461.15404,73171528.64386825,147786909.85818934,164420591.6028343,117306648.00443174,95851897.06264243,255825321.61263198,169636059.9889017,155574873.22885033,115416609.06457566,93978358.87058496,69276240.41934094,94755074.0697702,61741036.35514546,88914331.94915554,92023402.1497903,96673682.82297714,126730550.61208439,84730471.71463992,88285438.75612584,63653468.12560654,5412037876.321702,5984374751.285077,5021706744.844116,4852037472.694855,3767862742.5725617,4444121925.1832485,2877224582.527997,7067926211.088409,2764778269.346028,8918239447.181782,4270456084.416402,6263184896.403689,6697919642.420861,3768375606.8013287,6100318294.134591,5944124159.456476,5489806983.985978,4757656131.982555,3106911336.1531224,5312796658.151612,7208104353.43612,4019734070.212494,7661267565.385909,5284344174.782748,6036371562.963069
2015-04-30,108795554.71894751,95338403.19600925,84852077.19263658,122145636.83664824,65886148.29191256,64789067.20138358,137660851.31447145,151413526.76362264,116236703.47516347,90582275.04365037,231158199.28120753,152685387.29634416,149471457.21979192,104478806.82796595,86658447.89865117,62569776.26183412,90834927.72621097,58350341.28974171,77567019.67170832,86016958.3963027,93918035.12058501,119078034.05885126,83315191.11059494,83518444.53057013,59763681.12028803,4958632576.921233,5847880808.356523,4726362589.416324,4588623752.942565,3379496299.4796524,3988899388.043651,2792190951.728934,6691981715.773016,2417430908.3987317,8847541606.80561,3674573248.2164664,5555940607.201294,6074964863.861885,3659062449.743775,5850047118.82487,5420785636.429537,5185250030.26321,4608332474.044786,2915791659.418993,4766117904.964478,6810833337.5436735,3782104599.5815063,6699173304.730721,5001294919.913084,5501055258.537852
2015-05-29,105362934.93121621,84144338.48543023,81085762.20829116,116995508.56202736,65613720.519174404,58063454.35969808,137937380.86107942,135326343.24507278,112384278.091652,80370343.39445108,221824496.591426,140399595.81668422,134240501.320703,99958103.5430248,83077104.49573813,57091242.115338154,84500284.51056544,54114029.50489188,77408976.8333538,79679883.00351481,89621659.10338207,107911271.9569111,84636242.27613318,79995339.69589193,58205398.180752605,5063013459.168056,6154171443.046144,4825581456.521142,4433433382.837458,3059133801.234385,3974770508.2726116,2608036800.7482333,6944393530.981856,2282944510.0180287,8723401795.959726,3418106432.7005305,5438080853.963503,5924726483.451758,3424577137.9882565,5728031110.929793,5372907696.194559,4826593531.53884,4450755725.387565,2834527654.3077364,4513489525.819783,6629350598.786263,3810353872.2701383,6317451501.124722,5003447346.886718,5136150788.985695
2015-06-30,120062362.03032273,93275795.79730557,86503149.25643562,123601107.66124004,69289226.41237871,58008243.135013714,145223031.76576582,140256732.5312661,125492862.90664096,85894481.7382703,235840142.23101035,154059368.185678,149477287.64370668,105758830.1060351,85955992.58271371,62423340.61662026,91986820.78083077,56947566.99181523,79907815.48684089,84268149.80373475,97815898.70766422,115263386.081006,92305589.7157602,84123282.90482128,62598884.670504756,5152331863.1378975,6462822483.414527,4825719563.966362,4597065497.313883,3143908741.216584,3850505874.844629,2555431724.4438534,7504868475.249439,2306329862.316964,9295497687.064703,3612322473.924864,5404457672.414968,6251299701.028362,3383770924.3944974,5868881584.025508,5673517515.105559,4682365713.587051,4276815652.4910307,2676871221.009403,4673373733.139223,6271384459.537992,3806629072.6003947,6633126365.825824,5282896708.943282,4902877094.557622
2015-07-31,110273148.7310051,87557542.05585901,82223442.44096714,120225493.0759069,64458615.33805314,55524069.99726321,141036828.46637905,137107826.8209332,113884020.52421218,83629727.13891357,233018995.08183345,146769968.31556123,145561786.22492754,103006558.71072544,83048016.54335888,59041296.33507531,91773739.46040764,52472834.488462165,73990016.74288793,83058510.85689391,95164423.69763893,106875449.83632743,85184714.97235946,78765894.51993522,60317181.93285278,5163530463.809238,6610834571.09157,4645341964.130937,4207697311.112305,3031678303.366267,3660884072.024543,2515137259.8680377,7290780696.208512,2081692449.8496993,9399156095.328892,3427498121.6780276,4849733157.905034,6064238707.76806,3242735286.7313313,5814232383.009438,5559833483.429747,4676830970.254747,4128546591.5727363,2538115368.8482304,4595384066.424157,6129982326.182306,3802597769.392629,6581162480.217323,5032281119.73966,4730879212.395371
2015-08-31,116523510.22288139,93804332.36074121,85358829.4640405,120162829.32762751,71238255.97255641,54016759.1224711,149561606.5822244,150038976.75800285,120132215.51420668,84460185.28384112,246385040.15533525,146870788.2770284,158674300.332708,102090532.92413616,91327499.97635692,61587233.67854248,95991960.19537161,53653617.08442365,76962930.43507311,83620773.99710405,100616671.50169936,110731060.6034226,96352654.2091611,80341551.00740364,66276827.7678062,5161663285.3061075,6984230300.78942,4709569043.588594,4820029564.718104,2934055453.1454167,3936012636.4232802,2621351229.0882525,7910189015.519557,2156039002.304798,10161902443.12559,3383705507.16129,5276982894.5211735,6122519961.161144,3564907439.0067897,6238030866.892691,5786840294.960122,4803180260.221788,4451076710.598075,2627470794.6522818,4952886711.75601,6187685699.378302,3752551681.1408505,6858005688.305342,5522832476.568511,4884783975.764677
2015-09-30,114197447.02546616,89784788.88517962,86539508.32072935,122880920.04279958,76415482.14300574,51893339.04499711,149324633.10631362,146045144.8886297,126142373.21432146,81292179.04048504,252588779.36480248,137940836.63660517,167143919.6097713,98192163.3277829,95851141.93246624,63121949.35346696,93035705.3737873,52303232.97888312,76705201.26955496,82388999.18417828,106279190.00291866,104741070.48989233,105271580.56934674,73773498.99086608,65000538.32116813,4963550862.490839,7306890987.403853,4651152882.446607,4891190793.643936,2774711583.9059043,4007774623.3911624,2688812871.907665,8160788088.651384,2287529177.4404397,10471940462.24714,3452546415.035447,5553957472.787064,5776655243.6307335,3728838890.213833,6497691625.91329,5936633445.940611,4902697214.939913,4579898603.04355,2800236563.232045,5300460389.330613,6329840059.498476,4001660198.9966793,6986913579.552445,5448491202.546589,4673430716.798536
2015-10-30,117175440.6517518,85991532.04197168,90561899.0899983,125488436.6249794,78452771.65963705,52918661.5874118,158553513.200256,153444997.96219477,127227514.48695989,82469602.29685697,260866172.1270413,136029058.61969247,171112841.04565534,100103624.1476725,99300784.5285302,62996022.815447025,89295315.86911924,52840626.44767053,81102778.1367988,82707237.63177842,108196032.34886636,102495129.95807853,106051269.2019182,72496546.0254905,62979372.09373179,5160143492.274557,7807543216.112021,4781252484.235212,5319008890.07364,2750595915.588645,4304632475.351746,3038505986.757965,8325861405.492083,2258107462.093564,11231951290.16255,3703720716.1572437,5960934737.335738,5931480844.018463,3973202832.790858,6258764816.224919,6296007091.066576,4938669920.733497,4705463703.178621,2883893778.6346445,5878949758.548223,6751766981.031599,4207976348.5324807,7467477359.276991,6107644844.707303,4954952524.954977
2015-11-30,118108775.18298718,88146560.92338939,91388185.0405381,124034545.00705497,81543194.8580485,57018679.336427115,164359452.1816713,152288321.1958381,126630992.67836092,86454956.01600498,270348036.644382,135700028.69978806,176278298.70575273,98626087.6648289,98397307.44996408,67013800.40467044,92470943.78871615,54028499.12258685,83712714.51083672,79936895.80958365,117237723.58876613,102337073.60727672,105042394.12761664,73365808.7489762,62159354.430324614,5748160804.7349415,8199503701.935806,5162457941.647937,5506358505.906777,2873121874.291081,4614514589.26645,3066136415.2929215,8614238567.50527,2331821834.123612,12064595427.287045,3619129803.709837,6624709256.62696,6315301251.0365305,4203107320.240084,6404419890.538269,6341333540.33616,4990517673.8109865,5078966688.44704,3006740929.850295,6395118029.441042,6702981283.50459,4360974129.722139,7893183320.971363,6605845669.151216,5080048070.158671
2015-12-31,116885677.735155,87001901.2046485,82944359.04874353,113722533.00101541,83362914.93595952,57255289.48743576,171891613.75266153,151053063.51435262,119779699.81920217,85439644.18080848,243107621.24742717,134755743.64536053,168409635.20936152,96655859.24156524,91137738.79785237,64744339.96466256,92396150.96272416,54518580.31592284,89157088.89587289,78738505.30372708,119331661.83459201,99856716.82190385,101737934.23759095,72872683.29003644,59577342.41055012,6011203383.9723,7884544701.234233,5326206996.3506775,5484507989.291483,2728332875.913943,4377856406.132446,3026299099.9995923,9376130078.743195,2302702602.2698345,12041224233.822441,3594872465.9911275,6666791259.517652,6692508049.382057,4135035919.938766,6596250869.695717,6300062454.938102,4956235429.334116,4936531459.075287,2990188276.0333185,6319256970.832898,6936995738.310628,4247426468.3604493,8174367478.02283,6662806929.21115,5200818947.162298
2016-01-29,118162233.7805438,93797845.03747635,85222690.5461525,118741995.72644277,87174478.59263441,62126024.59485555,176975710.77190557,158593388.6245212,118167629.1085055,87143496.86682354,245812494.93194106,136507151.80058312,168731651.5209776,106499052.91643983,93475674.83235854,69446161.57297295,95779288.2693878,56819294.133530036,89729936.00051685,79232515.11967443,124235601.9173741,104104005.69227418,104817010.95009314,79673989.32858011,60091612.75012233,6598736145.371677,7871014297.231844,5403287924.436411,5729484197.898067,2996144581.993917,4507666232.388463,3242115528.327531,10079156780.688585,2408238200.4362707,12621757067.645872,3705438560.9111714,6991661075.659987,7249290187.692963,4294882909.6900506,7262381562.055885,6820939843.090741,5046192793.576503,5471533382.020165,3092085743.0817375,7164499443.262612,7364266109.436183,4426089175.588382,8311355360.582043,6955418755.399063,5535389137.645908
2016-02-29,119402319.56976931,100333810.81055374,91086858.4443619,116523462.64159748,90199756.54520383,63814494.23654905,193152208.96358106,156786872.40392074,123492402.8435493,89178193.88367088,277798675.16331077,144037710.59547183,176268761.29942152,110715665.772007,101096045.72171712,69466358.03411207,102896560.19487423,56551211.86807687,91914138.58196643,87219811.29689038,123442820.56507197,106977063.71904738,108108239.52425879,82530951.8291862,59867290.703492716,6463841262.232748,7979560312.502777,5454622630.475899,5095013913.803611,2796226855.079851,4297017974.100846,2982682959.016882,9153679498.349098,2317008328.0572777,12545383632.784967,3449894809.5809298,6884559763.3158655,7083165472.470124,4113112273.6595044,6342017658.537364,6787401584.65754,4695496249.2894745,5194130544.227519,3139600754.727716,7242022963.366856,7153265628.958879,4240125026.1465755,8141867728.683939,6693175515.147891,5035274014.433914
2016-03-31,119430183.05890843,100196183.88259687,85635008.90336935,122181481.93447642,84822766.63788995,66656514.77531576,186504903.260382,164439438.17093697,114549518.40801717,94329128.48519972,242410326.52567208,139182736.7012188,165407645.30966792,115794886.21683332,99917627.48317531,72390756.95545386,91163261.80440834,55407557.09110399,84675330.51544379,92158714.71816823,127446849.75378744,114096473.05196153,98355328.27684917,82383806.52316436,60516925.31451827,6831717206.8987255,8497495303.231764,5856044025.307182,5410147418.819873,3194714775.3243303,4098599453.9146595,3049014979.9860034,9753469040.367743,2564500816.6792474,13836621479.505741,3590151821.817473,7392612471.391283,7918616976.314287,4050464390.664073,6922194725.169128,7350922413.953097,5246376436.722352,5355061947.874865,3343550820.1214952,7517497401.683813,8050624341.543833,4493242515.034196,8928091885.646252,7073810270.020602,5631709383.969458
2016-04-29,114678514.09014478,95298138.74951863,81119698.3296393,126010524.22788571,75886492.048007,64844767.91748646,171336593.82347465,164464861.22100767,111030511.87783858,89536514.04987015,235644887.96960136,138276293.03207234,159025042.743629,116117918.94652587,94560235.33678304,69501678.612094,86275418.3907994,52286890.928930365,76839970.58795784,84305293.37431964,122143859.63529775,114395252.7647867,94304999.9077244,78992080.16864833,55515560.81063372,6611944675.345582,8189386985.414043,5845375611.285161,5151262700.386937,3274766795.9426084,4006425538.7700486,2974488728.3306003,10011080181.499798,2617660191.7349005,13699260928.811556,3643036256.7579265,7296276166.86249,7715730683.8904085,3985833911.380903,6660792167.463246,6880341213.176394,5200740002.880972,5276063138.412579,3287095397.9867086,7503858325.049668,7943082045.175728,4717080051.516723,9259731688.380157,6429138671.681192,6167938643.610439
2016-05-31,120495815.13176002,98030387.09994197,76688712.13827923,131669069.64859036,79941237.06963502,66299842.74823992,164595520.7552466,169745271.02300158,112814688.25332735,91340186.31811114,241519088.72130448,145970369.2576745,153329725.15775493,120104254.88401379,92224303.3564159,71582704.33830011,88390001.76585814,52422589.41131022,80781406.97027206,85766226.91270205,127656562.43788719,123224120.33827296,94924039.23111337,79783500.58221781,55570787.37657866,7207951406.143427,8506660024.198412,6072616050.443571,5071116863.550798,3409939410.6898828,3908809910.0010934,3178707024.356655,10534455740.364872,2887495166.8660946,14136611959.57739,3779176407.9490986,7574829909.715896,8315806506.994951,3967344243.557531,6689526708.725453,7132225529.361109,5705686321.360015,5392132233.781455,3476885602.0421896,7819111034.88645,8188170827.7133,4866048272.237434,10438343864.79182,6713621858.5998,6587576861.242414
2016-06-30,125900493.10476725,102211445.16616386,75679757.34003979,135752365.27980465,83044908.46085992,71178753.63763195,171547487.00474843,166493445.3222381,120832541.0191401,92403822.44587283,260073943.16325128,155001748.30384305,162735720.4546502,126209241.95781696,97164769.72315086,72247820.29255792,91353185.79706214,55467274.004756995,81652045.55603425,90713776.55539778,137901539.92599407,134101222.44019693,102036076.00884075,81286497.94134447,58274356.73731897,7060495046.409811,8414480836.385538,6534218673.251946,4979347968.743999,3493664368.7803974,3866098804.0418763,3130095489.4177756,10025207626.974064,2929062801.7829456,14492401154.185152,3995732461.0847874,7580809738.073062,8409918409.576209,4078988405.913081,6752555889.075869,7077228465.154174,5922268799.4389515,5436969528.151087,3388491630.471663,7238336714.661042,8337527760.758492,4679638908.947893,10905925184.084164,6639073604.5765915,6452059911.786676
2016-07-29,127762820.36999586,101906704.39715953,73037337.70018487,144452609.910737,84657444.86067599,75167931.93989249,164199429.62845826,176405223.63099512,110901333.4145944,94549675.72525392,251508929.8146996,145156821.44260383,153658242.8330759,127129977.6309027,99879283.30786958,76571925.78783216,81428463.39810726,59498416.22750191,80408276.09695922,97577844.7284202,128445778.78148772,137912036.5741104,100496271.5888409,85115019.83866434,57281721.3422901,7184053220.167603,8657547870.551195,7017353867.444402,4874019650.244684,3539298878.080469,3788658777.5463805,3189541449.8773737,10069676606.89722,3103782967.6915317,14163586134.669144,4011815073.6527557,7947165933.083763,9235345347.395176,4071399846.2410526,6988373830.349497,7256606067.642512,6394535219.467546,5163648792.967081,3610035858.121589,7157193156.406209,8351241164.225655,5055319033.772219,10889363556.689587,6883870316.180738,7044111612.125379
2016-08-31,120676479.30117859,102359294.19410802,72381160.39885095,139465048.8466168,87092972.53159225,73075547.14155349,167322778.6415719,159557567.85105896,116289655.75501728,92361525.47892405,262594475.67076182,132144978.60680582,155968720.246879,129744368.67784224,99498455.85115981,70703272.25791433,81510313.78280006,55932366.40325017,80325591.12158863,97187200.92452264,129381226.66403855,131560528.89760047,104103321.77756664,83733542.74736516,55489431.560927905,6892482440.111733,8549726656.276712,6647839082.495232,4789812275.294187,3496288030.670925,3456169663.064322,3061982906.3286505,9155062621.210453,2870446674.2318954,12658205240.851183,4010616910.4519,8026171557.894215,8077888638.2748785,3640179559.1153646,6393307438.9363,7274240657.157317,6114489205.398103,5337277132.940338,3560628252.991176,6888521263.554652,7783495355.194892,4852221531.9500885,9739031201.848038,6848109356.500556,6447246583.929848
2016-09-30,123915783.0770545,101972539.6874831,75210331.97508949,129728064.6410982,88829541.4523835,72732671.78913781,171730144.93991715,157416493.82605025,119920878.10952711,97213860.79318285,281392189.3725835,132905639.07472464,154508180.81513557,135949685.7873556,99555423.38318458,73827731.88704556,82751040.36985089,54490696.979287565,80678108.76702702,105317467.83235972,133395341.45793924,134680545.1849725,108416553.70629779,87260412.18817982,56428867.11151791,7211442853.688128,9532088182.24606,6820754963.594801,5030318342.186039,3812934203.685581,3546840430.35509,3099850404.0467854,9685492541.702608,2941592183.3238397,13647949428.945814,4195488156.4351845,8470018145.373623,8717904135.891417,4034669515.9057207,6615340837.859944,7400520134.151864,6216539671.274879,5852742134.409777,3589959933.6778755,7527436843.107064,8550312468.881097,5153409648.887537,10514412112.878784,7497885462.797151,7127420894.129268
