date,MKT_RF,SMB,HML,WML
2018-11-30,-0.0466023151426441,0.0286697875278456,0.0146514668053735,-0.008333071406241
2018-12-31,-0.0516919503274273,0.0368320507293945,-0.0007184328863352,-0.0073081490197278
2019-01-31,0.0713766115734605,-0.0009605409042854,0.0570638242773524,-0.0668777681221637
2019-02-28,-0.0193919861468998,-0.0044494913489167,-0.0083636145031179,0.0143877519882326
2019-03-31,-0.0514271160905343,-0.0512131405976905,-0.02747823955369,-0.0474750961918832
2019-04-30,-0.0221328369941391,-0.010225377771744,0.0189181177867005,-0.0339453081823706
2019-05-31,0.0649081379135603,-0.0067452013769609,0.0071981471979484,0.0343476062996381
2019-06-30,-0.055909584952683,0.0093613822177907,0.0183899926824107,-0.0624154256607389
2019-07-31,-0.0309922841691824,-0.0030527929489141,0.0115060620620133,-0.0021010198276726
2019-08-31,-0.0220063378958433,0.0093208081442148,0.0098254412948644,0.0309164550124634
2019-09-30,-0.0483035443062937,0.0480227086791159,-0.0564243687251925,0.0605025722908389
2019-10-31,-0.0452947302330248,-0.0138974229590102,-0.0173311927704856,-0.018207779845021
2019-11-30,-0.0603148588868646,-0.0127291684769754,-0.0135290977026802,-0.0199480118849085
2019-12-31,-0.0127534335911524,-0.0372749594290774,-0.0067430014621779,0.0623586332129521
2020-01-31,-0.0079708974283038,0.0017401859977524,-0.0095549658769063,0.0125017500661685
2020-02-29,-0.0227142169391487,0.0313043894740883,0.0145589253272553,-0.0191577112552435
2020-03-31,-0.0664164027535438,-0.050532110475771,0.0198247102433765,-0.0232681751567322
2020-04-30,0.0644001176085198,-0.0179757090105816,-0.0286859459490322,-0.0325571412748036
2020-05-31,-0.0518085473127472,0.0030782150751175,0.0222305233902509,-0.0158324261757043
2020-06-30,0.0205115170410291,0.0275030865057331,0.0194015078826779,0.038624632272922
2020-07-31,-0.0403644966903493,0.0134861071708059,0.01604156184907,0.039977741172436
2020-08-31,0.0380742590033687,0.0117639088454639,-0.0367010456648307,-0.0299285291201963
2020-09-30,0.0510124559825224,-0.004729383579127,0.0153363044080919,0.0068066471719145
2020-10-31,-0.0314926113982444,0.0164562277105614,0.0053126717470155,-0.0086524339166784
2020-11-30,-0.0785672078363706,0.0324291165060038,0.0299046421059876,0.0293051086520492
2020-12-31,0.0393104293612823,-0.049269753296476,0.0529619902684364,0.0030795355720112
2021-01-31,0.0924110246021135,0.023856062025054,0.0474659007966393,0.0170937695169937
2021-02-28,0.0267062542951595,-0.0009627941760013,0.0061540368227179,0.00117148839096
2021-03-31,0.0152244989665873,-0.0138996659264354,0.0029475086316784,-0.0701851983830555
2021-04-30,0.0448892274324585,-0.0712922735763794,0.0206945519522613,-0.0049296966149244
2021-05-31,0.0424274680698658,-0.0394105397096289,-0.0282211186957443,-0.0399788507762616
2021-06-30,-0.0293044975192454,0.0529417697674175,-0.0376191279649344,0.0234055383805733
2021-07-31,-0.0216618089813491,-0.0186564559739066,-0.0102308565766999,-0.0156033175845067
2021-08-31,0.0355005597525159,-0.0305430631375924,0.0371759295840067,-0.0189109279441576
2021-09-30,0.0015193993633868,-0.0116927786843077,-0.0062715923519092,0.000860664757958
2021-10-31,0.0672472518138598,-0.0203544166557577,0.0450722653626641,0.0237740941573226
2021-11-30,-0.0236953966207941,0.0057307589785674,-0.07506716072638,0.001794824318428
2021-12-31,0.0417774462590816,0.0475092103473983,-0.0414417799500536,0.0601034378972948
2022-01-31,0.0234187091616152,-0.0155984785255664,-0.0004632845199595,0.0690753229751117
2022-02-28,0.0023103096330664,0.0066287015165561,0.0278694471575445,0.0726872305800464
2022-03-31,0.0609159847325573,-0.032417114237207,0.0010505532358374,0.0069362479520088
2022-04-30,0.0386032189790343,0.0476049932661959,0.0003217231541876,-0.0453461503146957
2022-05-31,-0.0372235219021946,0.0076713032724233,-0.0004087618671985,0.0386807469368971
2022-06-30,0.0368098406188931,-0.0304545736987185,-0.04636113656323,-0.0043536276596578
2022-07-31,0.0698745784172389,0.0291291866040392,0.0354259284843158,0.0046446104591195
2022-08-31,0.0021299889956919,0.0379996294574784,-0.0161174121554463,0.0260595750659437
2022-09-30,-0.0031895132673237,0.006843690902229,0.0335069144020046,-0.0466419013575386
2022-10-31,-0.0221341216439586,-0.0471819090262232,0.0010253442970542,0.0523938357776741
2022-11-30,0.0073878251446092,0.0555550644054942,0.0329084908452142,0.0416077945561635
2022-12-31,0.0388790308723809,0.0113036756187957,0.0126112234673718,0.0222184029738546
2023-01-31,-0.0287950734810436,0.0371136289208436,1.3114264369216025e-05,0.0376239299623537
2023-02-28,-0.0525860902331758,-0.0145267961535142,0.0093353261179236,0.0285799758314828
2023-03-31,-0.0089087459941866,-0.009958717742017,-0.0382433730551241,0.012259152304071
2023-04-30,-0.0540876240396437,0.0053135932787169,0.0031688211607889,-0.0046254541073043
2023-05-31,0.0315448298577184,0.0354020503410764,0.0510491290191396,-0.0218246554441922
2023-06-30,-0.011201039649721,0.0062897008450148,0.039629419791684,0.0104915872340856
2023-07-31,-0.0709930830047863,-0.0357050143760104,-0.024580660315546,0.0178546421173497
2023-08-31,-0.0076873381632329,0.0098596759035002,0.0171592038374618,0.0435069556090012
2023-09-30,-0.000667674360734,0.050886025835323,0.009943436772931,0.0173484836378028
2023-10-31,0.0282111026011872,0.0039741884738849,0.0258812718432874,-0.0224065789908686
2023-11-30,0.0014586405580605,0.0058815657132944,0.0056362807946219,-0.0529529036601166
2023-12-31,0.0920926905577913,-0.0358763122835145,-0.0035381118076428,-0.0082800490573551
