Time,Ticker,Return,Market_Cap,Book_to_Market
2014-01-31,STK28,0.0598945927108498,4888308691.756841,0.3209612186015503
2014-01-31,STK29,0.0311279788026615,4303576374.5800085,1.1557725434754231
2014-01-31,STK30,0.0322285724004959,4246642198.8492417,0.4699936437059528
2014-01-31,STK31,0.0206725662590494,3305002375.848021,1.675629347872243
2014-01-31,STK32,-0.0047832735544799,2833777860.270028,0.3596312029361779
2014-01-31,STK33,0.0138728146293231,7379616102.410312,1.009267281336248
2014-01-31,STK34,0.0449212932482253,3402542833.9980373,0.3863354928112431
2014-01-31,STK35,-0.0137625000054757,7956960628.729942,1.630421275164276
2014-01-31,STK36,0.0642016694451228,3821723976.5069385,0.4994570949566942
2014-01-31,STK37,0.0498559465038948,6425440087.656773,1.63241188924806
2014-01-31,STK38,0.0470174127825287,7461431272.411597,0.5485844046992873
2014-01-31,STK39,-0.0119293055552011,4372653188.455543,1.5863658780050192
2014-01-31,STK40,0.0439073620953782,5089429050.507966,0.3167571023898619
2014-01-31,STK41,0.0097798145492622,5368035507.673278,1.6476539643964847
2014-01-31,STK42,-0.032205121056664,5088108937.369141,0.4295113210489945
2014-01-31,STK43,0.0032660556608089,4002414368.1075377,1.3965078843232723
2014-01-31,STK44,-0.0046861444010919,3100079620.930483,0.4572859448748203
2014-01-31,STK45,-0.0101721430314427,5345252559.873839,1.6108013515661923
2014-01-31,STK46,-0.0114709698808692,5566088112.214749,0.4955771033170313
2014-01-31,STK47,0.0278189563309347,4188452569.187077,1.356877964779496
2014-01-31,STK48,0.0096377768104377,7237560931.057496,0.5123114295544579
2014-01-31,STK49,-0.0127673588170501,4178466622.6208696,1.447216687081547
2014-01-31,STK50,0.038303573060788,6535982829.804066,0.2758292770020836
2014-02-28,STK01,-0.0724715180092799,94021845.9782901,1.4737883530614224
2014-02-28,STK02,0.0119591672880759,119915615.539058,0.4161612854249404
2014-02-28,STK03,-0.1322886490066514,92677947.9441215,1.220376235828428
2014-02-28,STK04,-0.0208537756637139,132013081.29907116,0.3058251384711549
2014-02-28,STK05,-0.1189886285776291,75490560.34929712,1.5099591298499648
2014-02-28,STK06,-0.0620566550001805,71030641.92021239,0.3473635200060193
2014-02-28,STK07,-0.0851326843881231,127560244.58535054,1.162017813248461
2014-02-28,STK08,-0.0336240718105881,195432919.6301742,0.3141302091714474
2014-02-28,STK09,-0.0120303340482591,107660185.08850165,1.1854901449787651
2014-02-28,STK10,-0.0042780788708268,101822967.94079374,0.3598350137345
2014-02-28,STK11,-0.080959421725765,217612705.8994112,1.541691793658845
2014-02-28,STK12,-0.0453117900129725,134830490.26897615,0.3937104073970696
2014-02-28,STK13,-0.1063712762245717,121341453.1804818,1.9533633286991656
2014-02-28,STK14,-0.0617338547874619,99801816.22922193,0.3745157412839939
2014-02-28,STK15,-0.0636583774222719,77607564.74268289,1.1951689429939387
2014-02-28,STK16,-0.1244099824529268,76509470.7112297,0.4804198538662271
2014-02-28,STK17,-0.0497986574933242,88116607.03473246,1.390448277233946
2014-02-28,STK18,-0.0086271825616309,67140880.49423994,0.3252172421448582
2014-02-28,STK19,-0.0630509168702808,92998665.67208166,1.4282123680777412
2014-02-28,STK20,-0.0446847747110687,104555204.54586668,0.3362147974671839
2014-02-28,STK21,-0.0899342300379445,79159968.50067721,1.9419202391459005
2014-02-28,STK22,-0.0182825333696362,106279450.292493,0.5098406316609363
2014-02-28,STK23,-0.0365723102867906,86324077.14862272,1.290671076750371
2014-02-28,STK24,-0.043231425328822,99379212.12213296,0.2710861442415967
2014-02-28,STK25,-0.1051594738741917,73485438.94606806,1.3695092951193268
2014-02-28,STK26,0.0041876963617037,5471840420.61985,0.5169787760512563
2014-02-28,STK27,-0.0081726351954087,5538737138.291358,1.7046005016136223
2014-02-28,STK28,0.0185222979611253,4978851401.87152,0.3978754603753782
2014-02-28,STK29,-0.0368649526994979,4144925235.09244,1.2849608994704242
2014-02-28,STK30,-0.1092763912662849,3782584464.359875,0.3203314812971974
2014-02-28,STK31,0.0082127021090917,3332145375.8307014,1.4343805992400631
2014-02-28,STK32,-0.1179983073782762,2499396869.272131,0.3152132515808706
2014-02-28,STK33,-0.0445715694846163,7050695030.531937,1.4418224815515792
2014-02-28,STK34,-0.0632972275217308,3187171306.082029,0.4119318433454718
2014-02-28,STK35,-0.0881081157716002,7255887820.463739,1.1282561095566104
2014-02-28,STK36,0.0019959926936183,3829352109.6410728,0.4177789601149065
2014-02-28,STK37,-0.1150073798121335,5686467059.035521,1.7215118734614594
2014-02-28,STK38,0.0199399482148847,7610211825.592406,0.597879107636316
2014-02-28,STK39,-0.0874221681359837,3990386366.214037,1.1799990712799373
2014-02-28,STK40,-0.0176863054454071,4999415853.777954,0.2856848910270219
2014-02-28,STK41,-0.0631830980435307,5028866393.890803,1.4326249544000795
2014-02-28,STK42,-0.0474723843211352,4846564274.42655,0.3772296516167886
2014-02-28,STK43,-0.0577588641975037,3771239460.157877,1.2769289563812272
2014-02-28,STK44,-0.0141247295365082,3056291834.743199,0.376249796835616
2014-02-28,STK45,-0.0804519028404268,4915216820.269327,1.5606461773348457
2014-02-28,STK46,-0.0585280287938775,5240315946.913784,0.4384722735040995
2014-02-28,STK47,-0.0553209069580505,3956743574.308871,1.6778195240235234
2014-02-28,STK48,-0.1004987088467286,6510195402.286691,0.4531617276963848
2014-02-28,STK49,-0.1050563280830782,3739492262.2306194,1.3751770232478595
2014-02-28,STK50,-0.0814858951065762,6003392418.516268,0.3114261391615854
2014-03-31,STK01,-0.0691106089904979,87523938.94431967,1.346000163039822
2014-03-31,STK02,0.0305673086593464,123581113.17231594,0.3818610412026475
2014-03-31,STK03,-0.0224021090362229,90601766.44902387,1.286088724223714
2014-03-31,STK04,0.0609528371949357,140059653.15109524,0.2686746278282638
2014-03-31,STK05,-0.0327600024030099,73017489.41084959,1.1442747813014205
2014-03-31,STK06,0.0159133293168915,72160975.91667894,0.5010846836119248
2014-03-31,STK07,-0.0030180458348099,127175261.92049238,1.4873314047981825
2014-03-31,STK08,-0.0442233088531919,186790229.265288,0.5005568554033417
2014-03-31,STK09,0.0025051381830013,107929888.72895584,1.2164504098035749
2014-03-31,STK10,-0.04359471411713,97384024.76285714,0.2605404635087
2014-03-31,STK11,-0.0115532802996632,215098565.31138712,1.7790244102178094
2014-03-31,STK12,-0.0149979839688373,132808304.73741156,0.5258204273180609
2014-03-31,STK13,0.0031697942143092,121726080.61672916,1.3463589957814874
2014-03-31,STK14,0.0121669388375558,101016098.82315984,0.5239369054337499
2014-03-31,STK15,-0.0086884226042801,76933277.42290944,1.4577720135948091
2014-03-31,STK16,0.020348853771484,78066350.74286614,0.5184693231601598
2014-03-31,STK17,-0.0032165878752013,87833172.22494066,1.211314784098731
2014-03-31,STK18,0.0277417703333934,69003487.38089296,0.5861752877818909
2014-03-31,STK19,-0.0004347507085956,92958234.43628226,1.351787491277686
2014-03-31,STK20,0.0121270482013784,105823150.55109936,0.4013843707555352
2014-03-31,STK21,0.0417355988940629,82463757.19448814,1.4816725295016713
2014-03-31,STK22,-0.0385465876178773,102182740.14981358,0.4529636414625317
2014-03-31,STK23,0.0202384984841882,88071146.85314406,1.2103899174879074
2014-03-31,STK24,-0.0314607092118405,96252671.62785672,0.3845398078516326
2014-03-31,STK25,-0.0887418172936342,66964207.549373575,1.558866932360709
2014-03-31,STK26,-0.0065646478315945,5435919715.267796,0.3626519536700636
2014-03-31,STK27,-0.0123701409006344,5470222179.479116,1.825442739418048
2014-03-31,STK28,0.0331993229563267,5144145897.513813,0.3098302205623489
2014-03-31,STK29,0.0589237128541709,4389159619.447033,1.5786043111875068
2014-03-31,STK30,-0.0370300813814737,3642515053.8123302,0.3561602702615488
2014-03-31,STK31,-0.0366442006361463,3210041572.129954,1.1621272146496622
2014-03-31,STK32,-0.0661425868357845,2334080294.8092117,0.3966996583636236
2014-03-31,STK33,-0.0408574448721385,6762621647.011718,1.323331433497743
2014-03-31,STK34,-0.0669842870160101,2973680908.5462384,0.5106812632260065
2014-03-31,STK35,0.0174664415905923,7382622361.267759,1.1218479301506168
2014-03-31,STK36,0.0283200197877707,3937799437.1604495,0.4545845857150721
2014-03-31,STK37,0.0413548481314118,5921630040.666212,1.6459688776467605
2014-03-31,STK38,-0.0397501044974054,7307705110.277718,0.505576011494201
2014-03-31,STK39,-0.071349192930985,3705675519.501859,1.2578941952534322
2014-03-31,STK40,-0.0570247695568598,4714325316.797355,0.2488730335147131
2014-03-31,STK41,-0.0170093378356302,4943328706.466867,1.4256533944980327
2014-03-31,STK42,0.0268493729680961,4976691486.244478,0.4141056273737316
2014-03-31,STK43,0.0079727829512325,3801306733.830839,2.0629061012307925
2014-03-31,STK44,-0.0071717199454163,3034372965.632957,0.4371969817220341
2014-03-31,STK45,-0.0431077080949444,4703333088.357796,1.4776538723470247
2014-03-31,STK46,0.0301942982332817,5398543609.451521,0.4292103728529139
2014-03-31,STK47,-0.0452823675235752,3777572857.580472,1.0708081373762333
2014-03-31,STK48,-0.0238866951957946,6354688349.047204,0.4603578039777297
2014-03-31,STK49,-0.0341458800472881,3611804008.00673,1.6667271828533703
2014-03-31,STK50,0.0469419384694887,6285203296.034454,0.3526839727353197
2014-04-30,STK01,0.1482003130601864,100495014.0961285,1.595457523669407
2014-04-30,STK02,0.0792236157468694,133371655.7958499,0.363940378274215
2014-04-30,STK03,0.0786390423058472,97726602.59379315,1.5179314688935703
2014-04-30,STK04,0.0232724228350611,143319180.62135953,0.3421363020596255
2014-04-30,STK05,0.1244174640467887,82102140.27441074,1.6477578431598074
2014-04-30,STK06,0.0966770884792981,79137288.97012821,0.31820615876587
2014-04-30,STK07,0.0973736087142372,139558776.11286905,1.1445004978101974
2014-04-30,STK08,0.1240695745694574,209965213.54396364,0.3795009242911962
2014-04-30,STK09,0.0883508660433497,117465587.87012143,1.3960947742173695
2014-04-30,STK10,0.0873789797663718,105893341.49217868,0.2463313012349297
2014-04-30,STK11,0.0705593674746549,230275784.02446437,1.5129710098598
2014-04-30,STK12,0.1291258463308127,149957289.48639035,0.5480810860350477
2014-04-30,STK13,0.1137388419500418,135571064.06119335,1.6962709539949432
2014-04-30,STK14,0.0651407766211141,107596365.95173568,0.3475856369210767
2014-04-30,STK15,0.1415937583181269,87826549.31295028,1.6751430716174207
2014-04-30,STK16,0.1396189387807625,88965891.78807192,0.4884192408754139
2014-04-30,STK17,0.0653142463063328,93569929.669507,1.5060360795386274
2014-04-30,STK18,0.0475242042812566,72282823.21130164,0.4119382405579862
2014-04-30,STK19,0.1108644018938456,103263993.4981686,1.7331913924365974
2014-04-30,STK20,0.0718058241974391,113421869.09559074,0.4690014678520288
2014-04-30,STK21,0.0227271674732085,84337924.81471726,1.588184511629679
2014-04-30,STK22,0.0942206130205988,111810460.56685358,0.447188126800272
2014-04-30,STK23,0.1184813054079816,98505931.30108264,1.544735869354557
2014-04-30,STK24,0.0481686394031724,100889031.85909092,0.3404173874584749
2014-04-30,STK25,0.0845176529291945,72623865.20171008,1.4265366345561483
2014-04-30,STK26,0.0418975103785567,5663671217.95523,0.4961261887249152
2014-04-30,STK27,0.1443951943039822,6260095973.970957,1.3832152655767669
2014-04-30,STK28,0.08403433969905,5576430801.326964,0.2758238420434589
2014-04-30,STK29,0.1238590553092634,4932796783.513309,1.1079024793146957
2014-04-30,STK30,0.0687707328191118,3893013483.367652,0.454684293573389
2014-04-30,STK31,0.096070245405828,3518431053.7273893,1.1262627294113994
2014-04-30,STK32,0.1768622584580502,2746891007.1716003,0.4954510167038236
2014-04-30,STK33,0.1234961069888226,7597779093.456006,1.1288753503722784
2014-04-30,STK34,0.060096513972161,3152388764.815436,0.317551825528189
2014-04-30,STK35,0.1381616471944017,8402617627.314738,1.2239485730270558
2014-04-30,STK36,0.0857383045159262,4275419684.4263554,0.3617323246364888
2014-04-30,STK37,0.0762246506278613,6373004221.663443,1.2772059424915634
2014-04-30,STK38,0.0968178647554051,8015221515.31697,0.4544625870128551
2014-04-30,STK39,0.0845440190419679,4018968221.1859794,1.2001652748519769
2014-04-30,STK40,0.1618270452809172,5477230653.307694,0.2230256384769304
2014-04-30,STK41,0.1235109654322409,5553884007.4515,1.3139388085466612
2014-04-30,STK42,0.0981589506679804,5465198300.332509,0.3790567461793392
2014-04-30,STK43,0.0597527264205644,4028445175.138082,1.0904957008832432
2014-04-30,STK44,0.103042608016624,3347042669.7069154,0.3683194565240537
2014-04-30,STK45,0.1695038814388663,5500566302.534292,2.096931880069339
2014-04-30,STK46,0.0913989478058789,5891964815.039542,0.3615388907338689
2014-04-30,STK47,0.037946838300153,3920919803.974125,1.2586685945978813
2014-04-30,STK48,0.1104219748122941,7056385585.865673,0.468435679802111
2014-04-30,STK49,0.1725408566281837,4234987765.521318,1.7413932684857618
2014-04-30,STK50,0.1055186405408852,6948409403.355101,0.2786382976397638
2014-05-31,STK01,0.1033696186620838,110883145.38068604,1.534467702625544
2014-05-31,STK02,0.0316557825987957,137593639.93656474,0.3560675080410422
2014-05-31,STK03,0.0710852815132925,104673525.6505106,1.4451490322760645
2014-05-31,STK04,0.0667805436712991,152890113.42177904,0.4055484944053822
2014-05-31,STK05,0.0631863785660867,87289877.19087562,1.2810489607046849
2014-05-31,STK06,0.1071288094281516,87615172.51886965,0.3310372470491045
2014-05-31,STK07,0.1058245877490703,154327526.06177822,1.3291901485414048
2014-05-31,STK08,0.0283025811075262,215907771.03005075,0.4289447061593722
2014-05-31,STK09,0.0579401448705307,124271561.04861832,1.0382557705297928
2014-05-31,STK10,0.0622357110036185,112483688.89049342,0.3301019725142678
2014-05-31,STK11,0.0665314474974324,245596365.2592181,1.5231252434045222
2014-05-31,STK12,0.0350635674410039,155215327.01956657,0.45721232362272
2014-05-31,STK13,0.08903778040475,147642010.69231218,1.5432369369617769
2014-05-31,STK14,0.0869168953867101,116948308.03515288,0.3445236572185135
2014-05-31,STK15,0.1197961163005056,98347828.82871658,1.2278612219439655
2014-05-31,STK16,0.0125746186066513,90084603.94630753,0.5012955163387093
2014-05-31,STK17,0.0288329192681999,96267823.89759904,1.2349404670904391
2014-05-31,STK18,0.0073568583947017,72814597.70603645,0.5749109638928716
2014-05-31,STK19,0.0211339804429148,105446372.71721616,0.8755949740421376
2014-05-31,STK20,-0.0063675475545681,112699649.95039655,0.415589444045685
2014-05-31,STK21,0.0841476097867674,91434759.60225184,1.7121799891629708
2014-05-31,STK22,0.0906976501126298,121951406.59827805,0.4036347816637164
2014-05-31,STK23,0.0223811147808756,100710603.8561292,1.2516892346884314
2014-05-31,STK24,0.1130689424959289,112296448.0008364,0.3407710926848414
2014-05-31,STK25,0.0633576327824017,77225141.38439867,1.2607181405811607
2014-05-31,STK26,0.0149548442191993,5748370538.728513,0.4369019240484921
2014-05-31,STK27,0.0295764539666808,6445247414.372112,1.3508627148515364
2014-05-31,STK28,0.0449869703299331,5827297528.333184,0.359306081421498
2014-05-31,STK29,-0.0009879619194165,4927923368.134976,1.2434986055232584
2014-05-31,STK30,0.0632657841094316,4139308033.941495,0.4729701028223875
2014-05-31,STK31,0.0706851415425297,3767131850.7677417,1.4978024882453458
2014-05-31,STK32,0.0093928174752208,2772692053.026289,0.2922573874365627
2014-05-31,STK33,0.062505317125134,8072680685.139188,1.2664365339607393
2014-05-31,STK34,0.1012768652572127,3471652816.9880004,0.4695403598811686
2014-05-31,STK35,0.0496793975563208,8820054608.935856,1.209107130660254
2014-05-31,STK36,0.0252245514907547,4383265228.400755,0.3527560471435913
2014-05-31,STK37,0.0528032047129417,6709519268.216378,1.3339843962354243
2014-05-31,STK38,0.047742105746764,8397885068.48497,0.41179997042138
2014-05-31,STK39,0.0689772817461788,4296185724.507664,1.401563548709925
2014-05-31,STK40,0.0492237655027113,5746840570.590376,0.2565277800979205
2014-05-31,STK41,0.0854170486771318,6028280388.063128,1.0630971235966522
2014-05-31,STK42,0.1029084693621808,6027613492.180519,0.4114697375544846
2014-05-31,STK43,0.0458432580560921,4213122226.866757,1.763695311353895
2014-05-31,STK44,0.0608735017564075,3550788877.54009,0.3143269736450351
2014-05-31,STK45,0.0676875741944225,5872886292.248423,1.5378191205094416
2014-05-31,STK46,0.0410083362758067,6133584489.499906,0.4385168427135655
2014-05-31,STK47,0.1021467799016669,4321429136.202759,1.228316986292847
2014-05-31,STK48,0.1598026553485452,8184014739.650207,0.3327436226998482
2014-05-31,STK49,0.0495438780443117,4444805482.895458,1.160424937421422
2014-05-31,STK50,0.0383310790314667,7214749433.338092,0.2895815802753737
2014-06-30,STK01,0.0332019114546779,114564677.75543174,1.3781337693017346
2014-06-30,STK02,0.022963763191989,140753307.7007918,0.3651653725694128
2014-06-30,STK03,0.0852514641522872,113597096.97019865,1.0129302877929238
2014-06-30,STK04,-0.0072670787417599,151779048.92870635,0.3275809915167305
2014-06-30,STK05,0.0525574327083877,91877609.03745852,1.4269631326232453
2014-06-30,STK06,0.0639752619088501,93220376.1279534,0.504293466641837
2014-06-30,STK07,0.0399991046871924,160500488.93283868,1.3334756346918684
2014-06-30,STK08,0.0581776466034672,228468777.03197932,0.3628419151681246
2014-06-30,STK09,0.1756410289670592,146098745.90254036,1.2401451877315994
2014-06-30,STK10,0.0168982378356992,114384465.01800178,0.2992366025224553
2014-06-30,STK11,0.0366218679983854,254590562.9286244,1.240788640044277
2014-06-30,STK12,0.0507951503312871,163099512.88924533,0.4634161510866762
2014-06-30,STK13,0.0411564241528132,153718427.90713915,1.879124642818646
2014-06-30,STK14,0.0400476176365828,121631809.15859,0.4203089210198962
2014-06-30,STK15,0.0557509343794923,103830812.1801119,0.8873115826942883
2014-06-30,STK16,-0.0356473318171162,86873328.17782,0.4460500967022999
2014-06-30,STK17,0.078903622015083,103863703.88662978,1.3534350979481633
2014-06-30,STK18,-0.0107542936627995,72031528.13936712,0.4119835897623587
2014-06-30,STK19,0.0193622043140932,107488046.92994694,1.339315989358069
2014-06-30,STK20,-0.0052027144158023,112113305.85694376,0.301740565035923
2014-06-30,STK21,0.0438596056276915,95445052.0990694,1.4412162868018834
2014-06-30,STK22,0.0313793913394997,125778167.51032786,0.4062873251251698
2014-06-30,STK23,0.0499897017672132,105745096.90769306,1.9587926022849824
2014-06-30,STK24,-0.0476696513792888,106943315.47350413,0.2780634579011349
2014-06-30,STK25,0.0964142283243504,84670743.79821433,1.473098937624274
2014-06-30,STK26,0.0139854796986676,5828764258.198319,0.3491061000099584
2014-06-30,STK27,0.065803456794933,6869366974.136401,1.883476238676555
2014-06-30,STK28,0.0396992608809925,6058636933.141646,0.2921963466694361
2014-06-30,STK29,0.042640015447303,5138050096.675377,1.2961107241505687
2014-06-30,STK30,-0.0038249057295589,4123475570.926063,0.3786253114810012
2014-06-30,STK31,0.0299786931340451,3880065540.517395,1.2247373127352237
2014-06-30,STK32,0.0606879802141751,2940961133.480349,0.3943406260683194
2014-06-30,STK33,0.0052389877475283,8114973360.338339,1.291939767616414
2014-06-30,STK34,-0.0220302534812413,3395171425.430889,0.330229696226927
2014-06-30,STK35,0.0500029984781667,9261083786.123823,1.2537328272832384
2014-06-30,STK36,0.0096934518405971,4425754198.796822,0.4149351847823141
2014-06-30,STK37,0.0439384976924533,7004325465.100375,1.7780492499023028
2014-06-30,STK38,0.0222797583919108,8584987918.81385,0.5590300399282325
2014-06-30,STK39,0.111501239490001,4775215757.869516,1.372659764300139
2014-06-30,STK40,-0.0147791403260615,5661907207.366117,0.3153458764731114
2014-06-30,STK41,0.065988578817326,6426078043.583773,1.2499096941744077
2014-06-30,STK42,0.0038244988208939,6050666092.874168,0.3828937386069053
2014-06-30,STK43,0.0073296875697952,4244003096.48305,1.2651063475115016
2014-06-30,STK44,0.0308754858552622,3660421209.3036017,0.4210987520782104
2014-06-30,STK45,0.0016803212387702,5882754627.818172,1.3424204931722634
2014-06-30,STK46,0.0016521631731811,6143718171.913053,0.4624251429673535
2014-06-30,STK47,-0.0162105366799066,4251376450.680726,1.075597328614445
2014-06-30,STK48,0.0014167758583116,8195609654.157411,0.441337893815174
2014-06-30,STK49,0.0565769913301089,4696279204.1652565,1.3265306762025515
2014-06-30,STK50,0.0218818736075949,7372621668.548862,0.3588717580807398
2014-07-31,STK01,0.0428487930719144,119473635.9259248,1.1046370284936056
2014-07-31,STK02,-0.0092592300939137,139450040.43831074,0.2697450808952715
2014-07-31,STK03,0.0209704780204915,115979282.39540385,1.3537288664539575
2014-07-31,STK04,-0.0459761042266433,144800839.5557393,0.4000076793901406
2014-07-31,STK05,-0.023828648991844,89688289.74149504,1.245847758922294
2014-07-31,STK06,0.0383069025106514,96791359.9882932,0.4033551522973698
2014-07-31,STK07,0.038121969679408,166619083.70546654,1.221444920048905
2014-07-31,STK08,0.0047150334288447,229546014.9531324,0.3979770941362334
2014-07-31,STK09,0.052051153895522,153703354.2094563,1.355108645688708
2014-07-31,STK10,0.0310697790623915,117938365.07428096,0.3373834419974342
2014-07-31,STK11,0.0638594952231954,270848587.7658355,1.7080800730374672
2014-07-31,STK12,0.0624417946101016,173283739.1740832,0.4605056276994835
2014-07-31,STK13,0.0683797405170991,164229654.12012577,1.5599548067562483
2014-07-31,STK14,0.1008826738639547,133902351.29341882,0.3475377698776837
2014-07-31,STK15,-0.0003349347954532,103796035.6282726,1.40417688596535
2014-07-31,STK16,-0.0128247891057299,85759196.0650266,0.4470034976809692
2014-07-31,STK17,0.0779538835975303,111960282.96941648,1.17827530812436
2014-07-31,STK18,0.0528390481876808,75837605.52575542,0.4376092669561584
2014-07-31,STK19,-0.0368295978336793,103529305.38958934,1.3788577054640876
2014-07-31,STK20,0.0346422622167269,115997164.3964241,0.3793782591873901
2014-07-31,STK21,0.0982268098432129,104820315.08208025,1.7841008687572637
2014-07-31,STK22,0.0230834768902252,128681564.9333474,0.466135447167525
2014-07-31,STK23,-0.0445236842649212,101036935.60041144,1.7006299784713752
2014-07-31,STK24,-0.0336807588105573,103341383.45863968,0.2844943427312567
2014-07-31,STK25,-0.0752325968648494,78300743.86379634,1.6055750691117223
2014-07-31,STK26,-0.0780620467474774,5373758990.194817,0.447586602667223
2014-07-31,STK27,-0.0301284889442303,6662403327.202271,1.3402975080292865
2014-07-31,STK28,-0.0727855140276596,5617655929.655968,0.3623752037763995
2014-07-31,STK29,-0.0316151794293565,4975609720.951962,1.0140073817941444
2014-07-31,STK30,-0.0210127184820759,4036830139.586476,0.3117917309186392
2014-07-31,STK31,0.0050434191521601,3899634337.376077,1.44693131146872
2014-07-31,STK32,-0.0608070488596343,2762129966.142524,0.572875455080438
2014-07-31,STK33,-0.0149098752704058,7993980119.713028,1.2671282609733787
2014-07-31,STK34,0.0061081019999825,3415909478.8048472,0.4402130195654785
2014-07-31,STK35,-0.0268809236231371,9012137300.201555,1.256817177136117
2014-07-31,STK36,0.0163384731473604,4498064264.93068,0.3743096017237922
2014-07-31,STK37,-0.0417869455773171,6711636098.084409,1.5906357140082643
2014-07-31,STK38,-0.0261244207823274,8360710082.01156,0.4096455368780502
2014-07-31,STK39,-0.0489968257136519,4541245343.636099,1.3143675117060931
2014-07-31,STK40,-0.0005444002956576,5658824863.408441,0.2212127752948494
2014-07-31,STK41,-0.0915617597892183,5837695029.370385,1.0418070686181469
2014-07-31,STK42,-0.0317359173423578,5858642653.884506,0.5314444013361984
2014-07-31,STK43,-0.0211129094276095,4154399843.496509,1.865182568913183
2014-07-31,STK44,-0.0920231796368047,3323577610.8134866,0.3158823021095151
2014-07-31,STK45,-0.0504582874369552,5585920903.886642,1.7755950313084747
2014-07-31,STK46,-0.0210957510400725,6014111822.8980055,0.5431862868613586
2014-07-31,STK47,-0.0545144491637503,4019615005.284127,1.4116233914020868
2014-07-31,STK48,-0.0485806744790357,7797461409.391546,0.4572856993481164
2014-07-31,STK49,-0.0657539014256407,4387480524.307287,1.0662723940759338
2014-07-31,STK50,-0.0182434383265851,7238119699.8334465,0.4196460797607854
2014-08-31,STK01,0.0396072087242488,124205653.1610878,1.1921052382691608
2014-08-31,STK02,-0.0506520659296482,132386607.79613732,0.4588306946632761
2014-08-31,STK03,0.0301171247909351,119472244.91646928,1.5043381448304478
2014-08-31,STK04,-0.0062244943117801,143899527.55358362,0.3279250593437119
2014-08-31,STK05,0.0201910821609852,91499193.3685438,1.424728821947034
2014-08-31,STK06,-0.1023033324504598,86889281.30907871,0.40923612247435
2014-08-31,STK07,0.0261601531701063,170977864.4562643,1.1083527385114913
2014-08-31,STK08,-0.0253257067030886,223732599.9035666,0.4179716666299209
2014-08-31,STK09,0.0004153916766604,153767201.30346972,1.3146124499105376
2014-08-31,STK10,0.0255146765309813,120947524.30974402,0.3885594399044164
2014-08-31,STK11,0.0201456740034456,276305015.1192597,1.936206361228513
2014-08-31,STK12,0.0332104145414105,179038563.98534018,0.3886308822281086
2014-08-31,STK13,-0.0069641105624599,163085940.65119863,1.776986731955555
2014-08-31,STK14,-0.003243759045654,133468004.33017644,0.2535989734135117
2014-08-31,STK15,-0.0250029484603749,101200828.69906764,1.2831759556662006
2014-08-31,STK16,0.0390576428920524,89108748.1196439,0.3829604445772981
2014-08-31,STK17,0.0126255161063555,113373839.32531896,1.665052518041953
2014-08-31,STK18,0.0068018097473194,76353438.49023387,0.46151451843473
2014-08-31,STK19,0.0213023474121878,105734722.62034088,1.0381025890971305
2014-08-31,STK20,-0.0124439113016763,114553705.97142904,0.3265436225807635
2014-08-31,STK21,0.0431805295890389,109346511.79901436,1.5404424873954694
2014-08-31,STK22,-0.0357753249217464,124077940.13641807,0.4166919776527339
2014-08-31,STK23,-0.0003189742174055,101004707.42294924,1.422996966038765
2014-08-31,STK24,-0.0096015302085742,102349148.04356568,0.3232810214960087
2014-08-31,STK25,0.0167218510524287,79610077.23998111,1.1505217692905538
